id,name,site,phone,full_address,street,city,postal_code,state,reviews,working_hours,imported_at,dup_key,quality_score,is_primary,latitude,longitude,coord,has upick,upick offerings,upick source
155,Windy Acre Orchard,https://www.facebook.com/profile.php?id=61576552734481,631-727-4554,"3810 Middle Country Rd, Calverton, NY 11933",3810 Middle Country Rd,Calverton,11933,New York,749,"{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""8AM-6PM"", ""Sunday"": ""8AM-6PM""}",2025-08-23 16:58:32.737089+00,windy acre orchard|calverton|new york,819,TRUE,40.927285,-72.7499897,0101000020E61000008F75CCD4FF2F52C022895E46B1764440,Yes,apples; strawberries; pumpkins (fall),https://www.facebook.com/p/Windy-Acres-Orchard-100057161333097/ | https://www.instagram.com/windyacresorchard/
156,Stepp's Hillcrest Orchard,https://www.steppapples.com/,828-685-9083,"170 Stepp Orchard Dr, Hendersonville, NC 28792",170 Stepp Orchard Dr,Hendersonville,28792,North Carolina,746,"{""Monday"": ""9AM-5:30PM"", ""Tuesday"": ""9AM-5:30PM"", ""Wednesday"": ""9AM-5:30PM"", ""Thursday"": ""9AM-5:30PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""10AM-6PM""}",2025-08-23 16:58:32.737089+00,stepp's hillcrest orchard|hendersonville|north carolina,816,TRUE,35.365217,-82.3762839,0101000020E6100000B9201109159854C0BC783F6EBFAE4140,Yes,apples; pumpkins; grapes; flowers,https://steppapples.com/ | https://visithendersonvillenc.org/businesses/stepps-hillcrest-orchard
159,Sweetfields Farm,http://www.sweetfieldsfarm.com/,352-279-0977,"17250 Benes Roush Rd, Brooksville, FL 34604",17250 Benes Roush Rd,Brooksville,34604,Florida,731,,2025-08-23 16:58:32.737089+00,sweetfields farm|brooksville|florida,801,TRUE,28.439261,-82.4422002,0101000020E6100000385211024D9C54C08368AD6873703C40,Yes,sunflowers; vegetables; pumpkins (fall),https://www.sweetfieldsfarm.com/ | https://www.sweetfieldsfarm.com/spring-season-sunflower-event
160,Brecknock Orchard,https://www.brecknockorchard.com/,717-445-5704,"390 Orchard Rd, Mohnton, PA 19540",390 Orchard Rd,Mohnton,19540,Pennsylvania,730,"{""Monday"": ""8AM-7PM"", ""Tuesday"": ""8AM-7PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-7PM"", ""Friday"": ""8AM-7PM"", ""Saturday"": ""8AM-5PM"", ""Sunday"": ""Closed""}",2025-08-23 16:58:32.737089+00,brecknock orchard|mohnton|pennsylvania,800,TRUE,40.2253008,-76.0360541,0101000020E6100000C118DBB54E0253C09EE117A8D61C4440,Yes,strawberries; blueberries; peaches; apples; pumpkins (seasonal),https://www.brecknockorchard.com/pick-your-own | https://www.brecknockorchard.com/harvest-schedule
161,Swanton Berry Farm,http://www.swantonberryfarm.com/,831-889-0850,"25 Swanton Rd, Davenport, CA 95017",25 Swanton Rd,Davenport,95017,California,727,"{""Sunday"": ""8AM-7PM"", ""Monday"": ""8AM-7PM"", ""Tuesday"": ""8AM-7PM"", ""Wednesday"": ""8AM-7PM"", ""Thursday"": ""8AM-7PM"", ""Friday"": ""8AM-7PM"", ""Saturday"": ""8AM-7PM""}",2025-08-23 16:58:32.737089+00,swanton berry farm|davenport|california,797,TRUE,37.0302966,-122.2187938,0101000020E610000053E4B5B7008E5EC00A174DC2E0834240,Yes,strawberries (seasonal),https://www.swantonberryfarm.com/home/upicks | https://swantonberryfarm.com/upick
162,Butternut Farm,http://www.butternutfarm.net/,603-335-4705,"195 Meaderboro Rd, Farmington, NH 03835",195 Meaderboro Rd,Farmington,3835,New Hampshire,720,"{""Monday"": ""Closed"", ""Tuesday"": ""8AM-4PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""8AM-4PM"", ""Friday"": ""8AM-4PM"", ""Saturday"": ""8AM-4PM"", ""Sunday"": ""8AM-4PM""}",2025-08-23 16:58:32.737089+00,butternut farm|farmington|new hampshire,790,TRUE,43.323054,-71.068668,0101000020E61000000892770E65C451C0C66B5ED559A94540,Yes,strawberries; raspberries; cherries; blueberries; peaches; nectarines; apples; pumpkins,https://www.butternutfarm.net/ | https://www.butternutfarm.net/quick-schedule
163,Spooner Farms in Puyallup,http://www.spoonerberries.com/,253-840-2059,"9710 WA-162, Puyallup, WA 98374",9710 WA-162,Puyallup,98374,Washington,716,"{""Sunday"": ""9AM-5PM"", ""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM""}",2025-08-23 16:58:32.737089+00,spooner farms in puyallup|puyallup|washington,786,TRUE,47.1687118,-122.2298285,0101000020E610000014CC9882B58E5EC082B9275998954740,Yes,pumpkins (fall),https://spoonerberries.com/harvest-festival/
164,Windy Brow Farms,http://www.windybrowfarms.com/,973-579-9657,"359 Ridge Rd, Fredon Township, NJ 07860",359 Ridge Rd,Fredon Township,7860,New Jersey,702,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-7PM"", ""Sunday"": ""9AM-7PM""}",2025-08-23 16:58:32.737089+00,windy brow farms|fredon township|new jersey,772,TRUE,41.0386034,-74.7812023,0101000020E6100000D683EE37FFB152C0D841CAF4F0844440,Yes,apples; peaches,https://windybrowfarms.com/ | https://windybrowfarms.com/apples
165,Family farms inc.U-Pick,https://familyfarmsonline.com/,954-804-2850,"14950 SW 14th St, Davie, FL 33326",14950 SW 14th St,Davie,33326,Florida,701,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""10AM-6PM"", ""Friday"": ""10AM-6PM"", ""Saturday"": ""10AM-10PM"", ""Sunday"": ""10AM-6PM""}",2025-08-23 16:58:32.737089+00,family farms inc.u-pick|davie|florida,771,TRUE,26.1015348,-80.347749,0101000020E6100000DE8D0585411654C0E967452FFE193A40,Yes,seasonal vegetables; flowers,https://familyfarmsonline.com/
166,Secor Farms,http://www.secorfarms.com/,201-529-2595,"85 Airmont Ave, Mahwah, NJ 07430",85 Airmont Ave,Mahwah,7430,New Jersey,690,"{""Monday"": ""9AM-5:30PM"", ""Tuesday"": ""9AM-5:30PM"", ""Wednesday"": ""9AM-5:30PM"", ""Thursday"": ""9AM-5:30PM"", ""Friday"": ""9AM-5:30PM"", ""Saturday"": ""9AM-5:30PM"", ""Sunday"": ""9AM-5:30PM""}",2025-08-23 16:58:32.737089+00,secor farms|mahwah|new jersey,760,TRUE,41.0906826,-74.1247156,0101000020E610000044D32357FB8752C07BA8C87C9B8B4440,Yes,pumpkins (fall),https://www.secorfarms.com/fall
169,Belltown Hill Orchards,http://www.belltownhillorchards.com/,860-633-2789,"483 Matson Hill Rd, South Glastonbury, CT 06073",483 Matson Hill Rd,South Glastonbury,6073,Connecticut,681,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-5PM""}",2025-08-23 16:58:32.737089+00,belltown hill orchards|south glastonbury|connecticut,751,TRUE,41.651518,-72.576256,0101000020E6100000EC87D860E12452C0AF601BF164D34440,Yes,apples; blueberries; sweet cherries; pumpkins,https://www.belltownhillorchards.com/pick-your-own
170,Gillis Hill Farm,http://www.gillishillfarm.com/,910-867-2350,"2701 Gillis Hill Rd, Fayetteville, NC 28306",2701 Gillis Hill Rd,Fayetteville,28306,North Carolina,677,"{""Monday"": ""11AM-8PM"", ""Tuesday"": ""11AM-8PM"", ""Wednesday"": ""11AM-8PM"", ""Thursday"": ""11AM-8PM"", ""Friday"": ""11AM-8PM"", ""Saturday"": ""11AM-8PM"", ""Sunday"": ""Closed""}",2025-08-23 16:58:32.737089+00,gillis hill farm|fayetteville|north carolina,747,TRUE,35.0155124,-79.0536265,0101000020E6100000BBECD79D6EC353C05B57714FFC814140,Yes,strawberries (spring),https://www.visitnc.com/listing/Zghv/gillis-hill-farm
172,Rulfs Orchard,http://www.rulfsorchard.com/,518-643-8636,"531 Bear Swamp Rd, Peru, NY 12972",531 Bear Swamp Rd,Peru,12972,New York,672,"{""Monday"": ""6AM-6PM"", ""Tuesday"": ""6AM-6PM"", ""Wednesday"": ""6AM-6PM"", ""Thursday"": ""6AM-6PM"", ""Friday"": ""6AM-6PM"", ""Saturday"": ""6AM-6PM"", ""Sunday"": ""6AM-6PM""}",2025-08-23 16:58:32.737089+00,rulfs orchard|peru|new york,742,TRUE,44.5783274,-73.4963716,0101000020E6100000722A638DC45F52C0BBB0DAA1064A4640,Yes,apples; strawberries; blueberries; pumpkins,https://www.rulfsorchard.com/u-pick-apples | https://www.rulfsorchard.com/u-pick-pumpkins
173,Mitcham Farm,http://mitchamfarm.com/,770-855-1530,"829 W Macedonia Church Rd, Oxford, GA 30054",829 W Macedonia Church Rd,Oxford,30054,Georgia,672,,2025-08-23 16:58:32.737089+00,mitcham farm|oxford|georgia,742,TRUE,33.6761325,-83.8729814,0101000020E61000000BC160EDDEF754C0A1A17F828BD64040,Yes,strawberries; blueberries; blackberries; peaches; pumpkins; sunflowers,https://exploregeorgia.org/oxford/agritourism/farmers-markets/mitcham-farm
174,Crane Orchards U-Pick and Corn Maze,http://craneorchards.com/,269-561-8651,"6080 124th Ave, Fennville, MI 49408",6080 124th Ave,Fennville,49408,Michigan,671,"{""Monday"": ""10AM-6PM"", ""Tuesday"": ""10AM-6PM"", ""Wednesday"": ""10AM-6PM"", ""Thursday"": ""10AM-6PM"", ""Friday"": ""10AM-6PM"", ""Saturday"": ""10AM-6PM"", ""Sunday"": ""10AM-6PM""}",2025-08-23 16:58:32.737089+00,crane orchards u-pick and corn maze|fennville|michigan,741,TRUE,42.5937194,-86.1406955,0101000020E610000071CCB227018955C018004FFFFE4B4540,Yes,apples; peaches; sweet cherries,http://craneorchards.com/
175,Heckman Orchards,http://www.heckmanorchards.com/,570-629-1191,"3009 PA-115, Effort, PA 18330",3009 PA-115,Effort,18330,Pennsylvania,668,"{""Monday"": ""9AM-5:30PM"", ""Tuesday"": ""9AM-5:30PM"", ""Wednesday"": ""9AM-5:30PM"", ""Thursday"": ""9AM-5:30PM"", ""Friday"": ""9AM-5:30PM"", ""Saturday"": ""9AM-5:30PM"", ""Sunday"": ""9AM-5:30PM""}",2025-08-23 16:58:32.737089+00,heckman orchards|effort|pennsylvania,738,TRUE,40.9654151,-75.4442567,0101000020E6100000D961A7B36EDC52C044C8D4B8927B4440,Yes,strawberries; cherries; apples; pumpkins,https://heckmanorchards.com/pick-your-own
176,Outlook Farm Barn & Eatery,http://www.outlookfarm.com/,413-529-9388,"136 Main Rd, Westhampton, MA 01027",136 Main Rd,Westhampton,1027,Massachusetts,666,"{""Monday"": ""6:30AM-6PM"", ""Tuesday"": ""6:30AM-6PM"", ""Wednesday"": ""6:30AM-6PM"", ""Thursday"": ""6:30AM-6PM"", ""Friday"": ""6:30AM-6PM"", ""Saturday"": ""6:30AM-5PM"", ""Sunday"": ""6:30AM-5PM""}",2025-08-23 16:58:32.737089+00,outlook farm barn & eatery|westhampton|massachusetts,736,TRUE,42.286946,-72.760889,0101000020E6100000B6B8C667B23052C0E8DB82A5BA244540,Yes,apples (fall),https://www.outlookfarm.com/
177,Von Thun Farms,https://vonthunfarms.com/washington/?y_source=1_MTAyMzAyODUyMC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,908-689-3761,"438 NJ-57, Washington, NJ 07882",438 NJ-57,Washington,7882,New Jersey,665,"{""Monday"": ""10AM-5PM"", ""Tuesday"": ""10AM-5PM"", ""Wednesday"": ""10AM-5PM"", ""Thursday"": ""10AM-5PM"", ""Friday"": ""10AM-5PM"", ""Saturday"": ""10AM-5PM"", ""Sunday"": ""10AM-5PM""}",2025-08-23 16:58:32.737089+00,von thun farms|washington|new jersey,735,TRUE,40.7498595,-75.0122016,0101000020E61000005E3D38E9C7C052C0268C6665FB5F4440,Yes,apples; pumpkins; berries (seasonal),https://vonthunfarms.com/washington/
179,Simmons Farm,http://www.simmonsfarm.com/,724-941-1490,"170 Simmons Rd, McMurray, PA 15317",170 Simmons Rd,McMurray,15317,Pennsylvania,663,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-5PM""}",2025-08-23 16:58:32.737089+00,simmons farm|mcmurray|pennsylvania,733,TRUE,40.2683203,-80.0833228,0101000020E6100000B6402729550554C02CADD05158224440,Yes,apples; strawberries; peaches; flowers; pumpkins (fall),https://www.simmonsfarm.com/pickurown.html
180,"Abma's Farm Market, Greenhouse, and Barnyard Petting Zoo: Wyckoff, NJ",http://www.abmasfarm.com/,201-891-0278,"700 Lawlins Rd, Wyckoff, NJ 07481",700 Lawlins Rd,Wyckoff,7481,New Jersey,659,"{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""8AM-5:30PM"", ""Sunday"": ""Closed""}",2025-08-23 16:58:32.737089+00,"abma's farm market, greenhouse, and barnyard petting zoo: wyckoff, nj|wyckoff|new jersey",729,TRUE,41.0179532,-74.1845041,0101000020E610000096DE48EACE8B52C0E56D5B4A4C824440,Yes,flowers; vegetables (select events),https://www.abmasfarm.com/u-pick/; https://www.abmasfarm.com/events/
182,Hoffman Farms Store,http://www.hoffmanfarmsstore.com/,503-628-5418,"22242 SW Scholls Ferry Rd, Beaverton, OR 97007",22242 SW Scholls Ferry Rd,Beaverton,97007,Oregon,657,"{""Sunday"": ""10AM-5PM"", ""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""10AM-5PM"", ""Thursday"": ""10AM-5PM"", ""Friday"": ""10AM-5PM"", ""Saturday"": ""10AM-5PM""}",2025-08-23 16:58:32.737089+00,hoffman farms store|beaverton|oregon,727,TRUE,45.4191933,-122.906882,0101000020E610000030D5CC5A0ABA5EC0E6194520A8B54640,Yes,strawberries; blueberries; raspberries; blackberries; marionberries; tayberries,https://www.hoffmanfarmsstore.com/ | https://www.hoffmanfarmsstore.com/summer
183,Silverman's Farm,http://www.silvermansfarm.com/,203-261-3306,"451 Sport Hill Rd, Easton, CT 06612",451 Sport Hill Rd,Easton,6612,Connecticut,647,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-5PM""}",2025-08-23 16:58:32.737089+00,silverman's farm|easton|connecticut,717,TRUE,41.2496895,-73.279234,0101000020E61000009A7B48F8DE5152C0CA5356D3F59F4440,Yes,apples; peaches; berries (seasonal),https://www.silvermansfarm.com/pick-your-own-apples/ | https://www.silvermansfarm.com/seasonal-attractions/
184,Maple Acres Farm Market,http://www.mapleacresfarmmarket.com/,610-828-7395,"2656 Narcissa Rd, Plymouth Meeting, PA 19462",2656 Narcissa Rd,Plymouth Meeting,19462,Pennsylvania,645,"{""Monday"": ""7:30AM-7PM"", ""Tuesday"": ""7:30AM-7PM"", ""Wednesday"": ""7:30AM-7PM"", ""Thursday"": ""7:30AM-7PM"", ""Friday"": ""7:30AM-7PM"", ""Saturday"": ""7:30AM-7PM"", ""Sunday"": ""7:30AM-7PM""}",2025-08-23 16:58:32.737089+00,maple acres farm market|plymouth meeting|pennsylvania,715,TRUE,40.1183194,-75.2730472,0101000020E6100000EB90F69A79D152C0BDBD1017250F4440,Yes,zinnias; sunflowers; strawberries; blueberries; peas (occasional); tomatoes (occasional),https://www.mapleacresfarmmarket.com/bedding-plants; https://www.mapleacresfarmmarket.com/
185,Summers Farm,http://www.summersfarm.com/,301-304-3031,"7503 Hollow Rd, Middletown, MD 21769",7503 Hollow Rd,Middletown,21769,Maryland,642,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""Closed"", ""Friday"": ""Closed"", ""Saturday"": ""10AM-7PM"", ""Sunday"": ""10AM-7PM""}",2025-08-23 16:58:32.737089+00,summers farm|middletown|maryland,712,TRUE,39.438909,-77.5166906,0101000020E6100000A3497375116153C0C5758C2B2EB84340,Yes,flowers; apples (select dates); pumpkins,"https://www.summersfarm.com/flower-festival,https://www.instagram.com/summersfarm/"
186,Gaver Farm,http://www.gaverfarm.com/,,"5501 Detrick Rd, Mt Airy, MD 21771",5501 Detrick Rd,Mt Airy,21771,Maryland,637,,2025-08-23 16:58:32.737089+00,gaver farm|mt airy|maryland,687,TRUE,39.3834066,-77.2406331,0101000020E610000072B55F88664F53C00809AC7713B14340,Yes,apples; pumpkins; sunflowers,https://gaverfarm.com/pick-your-own/
187,Beasley Farm,https://www.facebook.com/pages/Beasley-Farms/246402592050005,352-232-0294,"10137 Preston Rd, Brooksville, FL 34601",10137 Preston Rd,Brooksville,34601,Florida,634,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""Closed"", ""Saturday"": ""8AM-5PM"", ""Sunday"": ""8AM-5PM""}",2025-08-23 16:58:32.737089+00,beasley farm|brooksville|florida,704,TRUE,28.574885,-82.318851,0101000020E61000000053060E689454C001F6D1A92B933C40,Yes,green beans; sunflowers (seasonal),"https://beasleyfarmbrooksville.blogspot.com/,https://www.facebook.com/100064428470174/posts/1097208959103376/"
188,CherryHawk Farm Apple Orchard,http://cherryhawkfarm.com/,937-642-6442,"16220 Springdale Rd, Marysville, OH 43040",16220 Springdale Rd,Marysville,43040,Ohio,634,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""Closed"", ""Friday"": ""Closed"", ""Saturday"": ""11AM-7PM"", ""Sunday"": ""11AM-7PM""}",2025-08-23 16:58:32.737089+00,cherryhawk farm apple orchard|marysville|ohio,704,TRUE,40.245285,-83.260876,0101000020E6100000EC134031B2D054C08599B67F651F4440,Yes,apples,https://cherryhawkfarm.com/
189,Wallingford's Fruit House,http://wallingfordsorchard.com/,207-784-7958,"1240 Perkins Ridge Rd, Auburn, ME 04210",1240 Perkins Ridge Rd,Auburn,4210,Maine,632,"{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""8AM-6PM"", ""Sunday"": ""8AM-6PM""}",2025-08-23 16:58:32.737089+00,wallingford's fruit house|auburn|maine,702,TRUE,44.1401978,-70.2917263,0101000020E61000008478C9A4AB9251C04FFC6200F2114640,Yes,apples; raspberries (seasonal),https://maineapples.org/wallingfords-orchard/ | https://www.facebook.com/WallingfordsFruitHouse/
191,Draper Girls Country Farm,http://drapergirlscountryfarm.com/,541-490-8113,"6200 OR-35, Mt Hood, OR 97041",6200 OR-35,Mt Hood,97041,Oregon,627,"{""Sunday"": ""10AM-5PM"", ""Monday"": ""10AM-5PM"", ""Tuesday"": ""10AM-5PM"", ""Wednesday"": ""10AM-5PM"", ""Thursday"": ""10AM-5PM"", ""Friday"": ""10AM-5PM"", ""Saturday"": ""10AM-5PM""}",2025-08-23 16:58:32.737089+00,draper girls country farm|mt hood|oregon,697,TRUE,45.5497966,-121.5686814,0101000020E6100000FCB5AB4665645EC0DB3928BC5FC64640,Yes,cherries; peaches; apples; pears,https://drapergirlscountryfarm.com/u-pick/
192,Mt Airy Orchards,http://www.mtairyorchards.com/,717-432-2544,"522 E Mt Airy Rd, Dillsburg, PA 17019",522 E Mt Airy Rd,Dillsburg,17019,Pennsylvania,624,"{""Monday"": ""9AM-7PM"", ""Tuesday"": ""9AM-7PM"", ""Wednesday"": ""9AM-7PM"", ""Thursday"": ""9AM-7PM"", ""Friday"": ""9AM-7PM"", ""Saturday"": ""9AM-7PM"", ""Sunday"": ""12-6PM""}",2025-08-23 16:58:32.737089+00,mt airy orchards|dillsburg|pennsylvania,694,TRUE,40.1245914,-76.9387841,0101000020E61000004EE0E709153C53C0722E6A9CF20F4440,Yes,apples; pumpkins,https://mtairyorchards.com/fruitsveggies/pick-your-own/
193,Chesterfield Berry Farm,http://www.chesterfieldberryfarm.com/,804-441-1034,"26002 Pear Orchard Rd, Moseley, VA 23120",26002 Pear Orchard Rd,Moseley,23120,Virginia,622,,2025-08-23 16:58:32.737089+00,chesterfield berry farm|moseley|virginia,692,TRUE,37.3844026,-77.8673219,0101000020E6100000B1E6B633827753C0AABFB91A34B14240,Yes,strawberries; sunflowers; pumpkins (seasonal),"https://chesterfieldberryfarm.com/strawberries/,https://chesterfieldberryfarm.com/u-pick-flowers/"
197,Holmberg Orchards,http://holmbergorchards.com/,860-464-7305,"1990 CT-12, Gales Ferry, CT 06335",1990 CT-12,Gales Ferry,6335,Connecticut,612,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""9AM-6PM""}",2025-08-23 16:58:32.737089+00,holmberg orchards|gales ferry|connecticut,682,TRUE,41.4684034,-72.0582173,0101000020E6100000EEE30DD5B90352C0E82A82A4F4BB4440,Yes,apples; peaches; blueberries; raspberries; pears,https://holmbergorchards.com/pick-your-own/
198,Brookfield Orchards,https://brookfieldorchards.com/,508-867-6858,"12 Lincoln Rd, North Brookfield, MA 01535",12 Lincoln Rd,North Brookfield,1535,Massachusetts,603,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-5PM""}",2025-08-23 16:58:32.737089+00,brookfield orchards|north brookfield|massachusetts,673,TRUE,42.2583744,-72.0623824,0101000020E610000024F6BF12FE0352C0D30F8F6912214540,Yes,apples (seasonal),https://brookfieldorchards.com/
199,Burnside Farms,https://www.burnsidefarms.com/,703-930-3052,"11008 Kettle Run Rd, Nokesville, VA 20181",11008 Kettle Run Rd,Nokesville,20181,Virginia,602,,2025-08-23 16:58:32.737089+00,burnside farms|nokesville|virginia,672,TRUE,38.716967,-77.579231,0101000020E61000001475E61E126553C0D6A71C93C55B4340,Yes,tulips; sunflowers,https://www.burnsidefarms.com/
200,Greig Farm,http://www.greigfarm.com/,845-758-8007,"227 Pitcher Ln, Red Hook, NY 12571",227 Pitcher Ln,Red Hook,12571,New York,601,"{""Monday"": ""10AM-8PM"", ""Tuesday"": ""10AM-8PM"", ""Wednesday"": ""10AM-8PM"", ""Thursday"": ""10AM-8PM"", ""Friday"": ""10AM-8PM"", ""Saturday"": ""10AM-8PM"", ""Sunday"": ""10AM-8PM""}",2025-08-23 16:58:32.737089+00,greig farm|red hook|new york,671,TRUE,42.0281833,-73.8538773,0101000020E6100000FE92F9ECA57652C08BE5A7829B034540,Yes,strawberries; blueberries; apples; pumpkins,https://www.greigfarm.com/pick-your-own
202,Underwood Family Farms,https://underwoodfamilyfarms.com/somis/,805-386-4660,"5696 E Los Angeles Ave, Somis, CA 93066",5696 E Los Angeles Ave,Somis,93066,California,599,"{""Sunday"": ""9AM-6PM"", ""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM""}",2025-08-23 16:58:32.737089+00,underwood family farms|somis|california,669,TRUE,34.2627778,-118.9908333,0101000020E61000006BD212D069BF5DC0B18EF4B3A2214140,Yes,berries; citrus; vegetables (seasonal),https://underwoodfamilyfarms.com/pick-your-own-somis/
203,Lineberger's Maple Springs Farm,https://www.linebergersfarm.com/,704-922-8688,"906 Dallas Stanley Hwy, Dallas, NC 28034",906 Dallas Stanley Hwy,Dallas,28034,North Carolina,599,"{""Monday"": ""9AM-6:30PM"", ""Tuesday"": ""9AM-6:30PM"", ""Wednesday"": ""9AM-6:30PM"", ""Thursday"": ""9AM-6:30PM"", ""Friday"": ""9AM-6:30PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""12-6PM""}",2025-08-23 16:58:32.737089+00,lineberger's maple springs farm|dallas|north carolina,669,TRUE,35.3264506,-81.150578,0101000020E6100000D05FE811A34954C03A611D22C9A94140,Yes,strawberries; pumpkins; sunflowers (seasonal),https://www.linebergersfarm.com/
